id_product;active;name;categories;price;id_tax_rules_group;wholesale_price;reference;supplier_reference;id_supplier;id_manufacturer;upc;ecotax;weight;quantity;description_short;description;meta_title;meta_keywords;meta_description;link_rewrite;available_now;available_later;available_for_order;date_add;show_price;online_only;condition;id_shop_default;
"1872";"1";"0";"Петарды";"2800.000000";"0";"1400.000000";"С204";"";"1";"9";"";"0.000000";"0.000000";"0";"";"";"";"";"";"fejerverk-49-10-kh-49";"";"";"1";"2017-11-18 18:17:17";"1";"0";"new";"1";
"1884";"1";"Свеча бенгальская 400 мм, набор 4 шт";"Бенгальские свечи";"130.000000";"0";"58.500000";"D0440";"D0440";"1";"16";"";"0.000000";"0.000000";"0";"Разлетающиеся сверкающие искры";"";"Свеча бенгальская 400 мм, набор 4 шт";"";"Разлетающиеся сверкающие искры";"svecha-bengalskaya-400-mm-nabor-4-sht";"";"";"1";"2017-11-22 16:05:08";"1";"0";"new";"1";
"1885";"1";"0";"Петарды";"130.000000";"0";"58.500000";"D0440";"D0440";"1";"16";"";"0.000000";"0.000000";"0";"Разлетающиеся сверкающие искры";"";"Свеча бенгальская 400 мм, набор 4 шт";"";"Разлетающиеся сверкающие искры";"svecha-bengalskaya-400-mm-nabor-4-sht";"";"";"1";"2017-11-22 16:12:36";"1";"0";"new";"1";
"1887";"1";"1";"Петарды";"617.000000";"0";"307.000000";"PD7048";"";"1";"20";"";"0.000000";"0.000000";"0";"38 элемент таблицы Менделеева раскрасит небо над головою в ярко-красные цветы. Пионы, хризантемы, пчелки и масса других эффектов.";"38 элемент таблицы Менделеева раскрасит небо над головою в ярко-красные цветы. Пионы, хризантемы, пчелки и масса других эффектов.";"Стронций (0,8"х16)";"";"PD7048 ";"stroncij-08kh16";"";"";"1";"2017-11-24 10:32:49";"1";"0";"new";"1";
"1888";"1";"0";"Петарды";"944.000000";"0";"472.000000";"PD7061";"";"1";"20";"";"0.000000";"0.000000";"0";"Фейерверк раскрасит небо над Вашими головами тысячами цветов, пчелок, хризантем. Эффектное начало, незабываемая середина и яркое окончание.";"Фейерверк раскрасит небо над Вашими головами тысячами цветов, пчелок, хризантем. Эффектное начало, незабываемая середина и яркое окончание.";"Краски в небо (0,8" х 25)";"";"PD7061";"kraski-v-nebo-08-kh-25";"";"";"1";"2017-11-24 10:42:46";"1";"0";"new";"1";
"1889";"1";"0";"Петарды";"849.000000";"0";"424.500000";"PD7049";"";"1";"20";"";"0.000000";"0.000000";"0";"Серебряные кометы разрываются в небе трещащими разноцветными пионами. Настоящая поэма для изысканного эстета.";"Серебряные кометы разрываются в небе трещащими разноцветными пионами. Настоящая поэма для изысканного эстета.";"Поэма (0,6" х 32)";"";"PD7049";"poema-06-kh-32";"";"";"1";"2017-11-24 10:51:10";"1";"0";"new";"1";
"1890";"1";"0";"Петарды";"589.000000";"0";"294.500000";"PD7051";"";"1";"20";"";"0.000000";"0.000000";"0";"Зеленые и красные кометы раскрываются в небе хризантемами. Яркий финал безумно интересен.";"Зеленые и красные кометы раскрываются в небе хризантемами. Яркий финал безумно интересен.";"КрезиБоб (0,8" х 16)";"";"PD7051";"krezibob-08-kh-16";"";"";"1";"2017-11-24 10:57:25";"1";"0";"new";"1";
"1891";"1";"0";"Петарды";"944.000000";"0";"472.000000";"PD7062";"";"1";"20";"";"0.000000";"0.000000";"0";"Пиротехническая бабочка взмахивает крылом в небе. Эффектно отзываясь в сердцах людей весельем и улыбками.";"Пиротехническая бабочка взмахивает крылом в небе. Эффектно отзываясь в сердцах людей весельем и улыбками.";"Салютница (0,8" х 25)";"";"PD7062";"salyutnica-08-kh-25";"";"";"1";"2017-11-24 11:06:14";"1";"0";"new";"1";
"1892";"1";"9";"Петарды";"975.000000";"0";"487.500000";"PD7067";"";"1";"20";"";"0.000000";"0.000000";"0";"Серебряные стрелы разрываются зелеными хризантемами и пальмами. и совсем не страшный фейерверк. Ни капельки!";"Серебряные стрелы разрываются зелеными хризантемами и пальмами. и совсем не страшный фейерверк. Ни капельки!";"Добрый Ээх (1" х 16)";"";"PD7067";"dobryj-eekh-1-kh-16";"";"";"1";"2017-11-24 11:13:18";"1";"0";"new";"1";
"1893";"1";"5";"Петарды";"999.000000";"0";"499.500000";"PD7068";"";"1";"20";"";"0.000000";"0.000000";"0";"Со свистом и треском отправляются ракеты в кругосветку, разрываясь разноцветными пионами и хризантемами.";"Со свистом и треском отправляются ракеты в кругосветку, разрываясь разноцветными пионами и хризантемами.";"Кругосветка (1" х 19)";"";"PD7068";"krugosvetka-1-kh-19";"";"";"1";"2017-11-24 11:19:07";"1";"0";"new";"1";
"1894";"1";"1";"Петарды";"27858.000000";"0";"15321.900000";"РС914";"РС914";"1";"3";"";"0.000000";"25.000000";"0";"2 уровня. 12 эффектов. Нижний уровень. 1. искристые трещащие трассы (веер);2. букеты из красных мерцающих огней;3. букеты из золотых мерцающих огней.Верхний уровень.Разноцветные кометы разрываются сферами из: 4. красных огней и шуршащих серебряных искристых форсов;5. зеленых мерцающих огней и шуршащих серебряных искристых форсов;6. золотых форсов и красных мерцающих огней;";"2 уровня. 12 эффектов. Нижний уровень. 1. искристые трещащие трассы (веер);2. букеты из красных мерцающих огней;3. букеты из золотых мерцающих огней.Верхний уровень.Разноцветные кометы разрываются сферами из: 4. красных огней и шуршащих серебряных искристых форсов;5. зеленых мерцающих огней и шуршащих серебряных искристых форсов;6. золотых форсов и красных мерцающих огней;7. золотых форсов и белых мерцающих огней;8.красных, зеленых и серебряных мерцающих огней;9. крупных зеленых и красных мерцающих огней;10. крупных зеленых и золотых мерцающих огней;11. красных огней и золотых форсов с серебряными искрами (веер);12. голубых огней и множества трещащих сфер (веер).";"Батареи салютов Для уважаемых людей (202 : 1,0"; 1,2") РС914 ОПТОМ";"";"У нас Вы можете купить Батареи салютов Для уважаемых людей (202 : 1,0"; 1,2") РС914 ОПТОМ по самым низким ценам!";"dlya-uvazhaemykh-lyudej-202-10-12";"";"";"1";"2017-11-28 15:36:15";"1";"0";"new";"1";
"1895";"1";"1";"Петарды";"3300.000000";"0";"1650.000000";"ЕС187";"";"1";"11";"";"0.000000";"0.000000";"0";"";"";"Кот в мешке (1,2" х 36)";"";"ЕС187";"kot-v-meshke-12-kh-36";"";"";"1";"2017-11-29 14:44:04";"1";"0";"new";"1";
"1896";"1";"0";"Петарды";"3300.000000";"0";"1650.000000";"ЕС200";"";"1";"11";"";"0.000000";"0.000000";"0";"";"";"Сидней (1" х 49)";"";"ЕС200";"sidnej-1-kh-49";"";"";"1";"2017-11-29 14:49:10";"1";"0";"new";"1";
"1897";"1";"0";"Петарды";"5100.000000";"0";"2550.000000";"ЕС204";"";"1";"11";"";"0.000000";"0.000000";"0";"";"Батареи очень просты в применении - их нужно только установить на ровной площадке и поджечь фитиль. БАТАРЕЯ САЛЮТОВ состоит из нескольких заряженных (содержащих пиротехнический состав) стволов. Стволы изготавливаются из бумаги, картона или пластмассы. Через все стволы пропущен огнепроводный шнур, конец которого выведен на боковую поверхность батареи. При воспламенении от огнепроводного шнура из ствола выстреливаются вверх пиротехнические элементы, которые при сгорании и создают определенные эффекты. Радиус опасной зоны вокруг батареи, составляет 30 м. Во избежание несчастных случаев, убедительная просьба держаться от батареи на расстоянии 30м и более. К использованной батареи не следует подходить в течении следующих 5 минут после окончания работы батареи.
КАК ЗАПУСКАТЬ - Устанавливайте батарею на ровную поверхность, желательно присыпать ее по бокам землей или плотным снегом.Поджигайте салют на расстоянии вытянутой руки. НЕ наклоняться над батареей при поджигании фитиля!";"Профессионал (1,2" х 49)";"";"ЕС204";"professional-12-kh-49";"";"";"1";"2017-11-29 14:52:39";"1";"0";"new";"1";
"1898";"1";"0";"Петарды";"1250.000000";"0";"625.000000";"А7031";"";"1";"10";"";"0.000000";"0.000000";"0";"Красные звезды раскрываются золотыми кокосами с мерцанием, залпы нескольких зарядов раскрывается золотыми кокосами с синими жемчужинами";"Красные звезды раскрываются золотыми кокосами с мерцанием, залпы нескольких зарядов раскрывается золотыми кокосами с синими жемчужинами";"Дюймовочка (1"х18)";"";"";"dyujmovochka-1kh18";"";"";"1";"2017-11-29 14:53:40";"1";"0";"new";"1";
"1899";"1";"0";"Петарды";"5500.000000";"0";"2750.000000";"ЕС206";"";"1";"11";"";"0.000000";"0.000000";"0";"";"Батареи очень просты в применении - их нужно только установить на ровной площадке и поджечь фитиль. БАТАРЕЯ САЛЮТОВ состоит из нескольких заряженных (содержащих пиротехнический состав) стволов. Стволы изготавливаются из бумаги, картона или пластмассы. Через все стволы пропущен огнепроводный шнур, конец которого выведен на боковую поверхность батареи. При воспламенении от огнепроводного шнура из ствола выстреливаются вверх пиротехнические элементы, которые при сгорании и создают определенные эффекты. Радиус опасной зоны вокруг батареи, составляет 30 м. Во избежание несчастных случаев, убедительная просьба держаться от батареи на расстоянии 30м и более. К использованной батареи не следует подходить в течении следующих 5 минут после окончания работы батареи.
КАК ЗАПУСКАТЬ - Устанавливайте батарею на ровную поверхность, желательно присыпать ее по бокам землей или плотным снегом.Поджигайте салют на расстоянии вытянутой руки. НЕ наклоняться над батареей при поджигании фитиля!";"С Новым годом! (1,2" х 49)";"";"ЕС206";"s-novym-godom-12-kh-49";"";"";"1";"2017-11-29 14:56:10";"1";"0";"new";"1";
"1901";"1";"0";"Петарды";"4850.000000";"0";"2425.000000";"ЕС208";"";"1";"11";"";"0.000000";"0.000000";"0";"";"Батареи очень просты в применении - их нужно только установить на ровной площадке и поджечь фитиль. БАТАРЕЯ САЛЮТОВ состоит из нескольких заряженных (содержащих пиротехнический состав) стволов. Стволы изготавливаются из бумаги, картона или пластмассы. Через все стволы пропущен огнепроводный шнур, конец которого выведен на боковую поверхность батареи. При воспламенении от огнепроводного шнура из ствола выстреливаются вверх пиротехнические элементы, которые при сгорании и создают определенные эффекты. Радиус опасной зоны вокруг батареи, составляет 30 м. Во избежание несчастных случаев, убедительная просьба держаться от батареи на расстоянии 30м и более. К использованной батареи не следует подходить в течении следующих 5 минут после окончания работы батареи.
КАК ЗАПУСКАТЬ - Устанавливайте батарею на ровную поверхность, желательно присыпать ее по бокам землей или плотным снегом.Поджигайте салют на расстоянии вытянутой руки. НЕ наклоняться над батареей при поджигании фитиля!";"Контрабанда (1,2"х64)";"";"ЕС208";"kontrabanda-12kh64";"";"";"1";"2017-11-29 15:00:32";"1";"0";"new";"1";
"1902";"1";"0";"Петарды";"1250.000000";"0";"625.000000";"А7034";"";"1";"10";"";"0.000000";"0.000000";"0";"Двухуровневый эффект: на нижнем уровне бурак синих жемчужин; на верхнем уровне разноцветные звезды раскрываются желтыми, красными и зелеными кроссетами, золотым мерцанием";"Двухуровневый эффект: на нижнем уровне бурак синих жемчужин; на верхнем уровне разноцветные звезды раскрываются желтыми, красными и зелеными кроссетами, золотым мерцанием";"Шайбу-шайбу (1"х19)";"";"";"shajbu-shajbu-1kh19";"";"";"1";"2017-11-29 15:03:06";"1";"0";"new";"1";
"1903";"1";"3";"Петарды";"6900.000000";"0";"3450.000000";"ЕС231";"";"1";"11";"";"0.000000";"0.000000";"0";"";"Батареи очень просты в применении - их нужно только установить на ровной площадке и поджечь фитиль. БАТАРЕЯ САЛЮТОВ состоит из нескольких заряженных (содержащих пиротехнический состав) стволов. Стволы изготавливаются из бумаги, картона или пластмассы. Через все стволы пропущен огнепроводный шнур, конец которого выведен на боковую поверхность батареи. При воспламенении от огнепроводного шнура из ствола выстреливаются вверх пиротехнические элементы, которые при сгорании и создают определенные эффекты. Радиус опасной зоны вокруг батареи, составляет 30 м. Во избежание несчастных случаев, убедительная просьба держаться от батареи на расстоянии 30м и более. К использованной батареи не следует подходить в течении следующих 5 минут после окончания работы батареи.
КАК ЗАПУСКАТЬ - Устанавливайте батарею на ровную поверхность, желательно присыпать ее по бокам землей или плотным снегом.Поджигайте салют на расстоянии вытянутой руки. НЕ наклоняться над батареей при поджигании фитиля!";"Moskow never sleeps (1,2" х 49)";"";"ЕС231";"moskow-never-sleeps-12-kh-49";"";"";"1";"2017-11-29 15:05:20";"1";"0";"new";"1";
"1904";"1";"4";"Петарды";"8390.000000";"0";"4195.000000";"ЕС233";"";"1";"11";"";"0.000000";"0.000000";"0";"";"Батареи очень просты в применении - их нужно только установить на ровной площадке и поджечь фитиль. БАТАРЕЯ САЛЮТОВ состоит из нескольких заряженных (содержащих пиротехнический состав) стволов. Стволы изготавливаются из бумаги, картона или пластмассы. Через все стволы пропущен огнепроводный шнур, конец которого выведен на боковую поверхность батареи. При воспламенении от огнепроводного шнура из ствола выстреливаются вверх пиротехнические элементы, которые при сгорании и создают определенные эффекты. Радиус опасной зоны вокруг батареи, составляет 30 м. Во избежание несчастных случаев, убедительная просьба держаться от батареи на расстоянии 30м и более. К использованной батареи не следует подходить в течении следующих 5 минут после окончания работы батареи.
КАК ЗАПУСКАТЬ - Устанавливайте батарею на ровную поверхность, желательно присыпать ее по бокам землей или плотным снегом.Поджигайте салют на расстоянии вытянутой руки. НЕ наклоняться над батареей при поджигании фитиля!";"Эйфелева башня (1,2" х 72)";"";"ЕС233";"ejfeleva-bashnya-12-kh-72";"";"";"1";"2017-11-29 15:11:03";"1";"0";"new";"1";
"1905";"1";"3";"Петарды";"5400.000000";"0";"400.000000";"А7037";"";"1";"10";"";"0.000000";"0.000000";"0";"Красные волны с белыми жемчужинами, зеленые волны с золотыми вспышками, красные трещащие волны.";"Красные волны с белыми жемчужинами, зеленые волны с золотыми вспышками, красные трещащие волны.";"Пять звезд (0,8"х99)";"";"А7037";"emelya-08kh19";"";"";"1";"2017-11-29 15:16:04";"1";"0";"new";"1";
"1907";"1";"4";"Петарды";"9390.000000";"0";"4695.000000";"ЕС237";"";"1";"11";"";"0.000000";"0.000000";"0";"";"Батареи очень просты в применении - их нужно только установить на ровной площадке и поджечь фитиль. БАТАРЕЯ САЛЮТОВ состоит из нескольких заряженных (содержащих пиротехнический состав) стволов. Стволы изготавливаются из бумаги, картона или пластмассы. Через все стволы пропущен огнепроводный шнур, конец которого выведен на боковую поверхность батареи. При воспламенении от огнепроводного шнура из ствола выстреливаются вверх пиротехнические элементы, которые при сгорании и создают определенные эффекты. Радиус опасной зоны вокруг батареи, составляет 30 м. Во избежание несчастных случаев, убедительная просьба держаться от батареи на расстоянии 30м и более. К использованной батареи не следует подходить в течении следующих 5 минут после окончания работы батареи.
КАК ЗАПУСКАТЬ - Устанавливайте батарею на ровную поверхность, желательно присыпать ее по бокам землей или плотным снегом.Поджигайте салют на расстоянии вытянутой руки. НЕ наклоняться над батареей при поджигании фитиля!";"Вечеринка удалась (0,8" х 92)";"";"ЕС237";"vecherinka-udalas-08-kh-92";"";"";"1";"2017-11-29 15:20:25";"1";"0";"new";"1";
"1908";"1";"2";"Петарды";"22490.000000";"0";"11245.000000";"ЕС283";"";"1";"11";"";"0.000000";"0.000000";"0";"";"Батареи очень просты в применении - их нужно только установить на ровной площадке и поджечь фитиль. БАТАРЕЯ САЛЮТОВ состоит из нескольких заряженных (содержащих пиротехнический состав) стволов. Стволы изготавливаются из бумаги, картона или пластмассы. Через все стволы пропущен огнепроводный шнур, конец которого выведен на боковую поверхность батареи. При воспламенении от огнепроводного шнура из ствола выстреливаются вверх пиротехнические элементы, которые при сгорании и создают определенные эффекты. Радиус опасной зоны вокруг батареи, составляет 30 м. Во избежание несчастных случаев, убедительная просьба держаться от батареи на расстоянии 30м и более. К использованной батареи не следует подходить в течении следующих 5 минут после окончания работы батареи.
КАК ЗАПУСКАТЬ - Устанавливайте батарею на ровную поверхность, желательно присыпать ее по бокам землей или плотным снегом.Поджигайте салют на расстоянии вытянутой руки. НЕ наклоняться над батареей при поджигании фитиля!";"Монте-Карло (1,2" х 150)";"";"ЕС283";"monte-karlo-12-kh-150";"";"";"1";"2017-11-29 15:24:55";"1";"0";"new";"1";
"1909";"1";"0";"Петарды";"1000.000000";"0";"500.000000";"А7100";"";"1";"10";"";"0.000000";"0.000000";"0";"Двухуровневый эффект. На нижнем уровне синие жемчужины, на верхнем - синие кокосы в мерцании тысячи хризантем.";"Двухуровневый эффект. На нижнем уровне синие жемчужины, на верхнем - синие кокосы в мерцании тысячи хризантем.";"Вождь краснокожих";"";"А7100";"vozhd-krasnokozhikh";"";"";"1";"2017-11-29 15:24:57";"1";"0";"new";"1";
"1910";"1";"0";"Петарды";"2750.000000";"0";"1375.000000";"А7305";"";"1";"10";"";"0.000000";"0.000000";"0";"Зеленые и красные звезды раскрываются кокосами переходящими в красное и зеленое мерцание тысячи хризантем.";"Зеленые и красные звезды раскрываются кокосами переходящими в красное и зеленое мерцание тысячи хризантем.";"Праздник (1,25"х25)";"";"А7305";"prazdnik-125kh25";"";"";"1";"2017-11-29 15:29:28";"1";"0";"new";"1";
"1911";"1";"1";"Петарды";"16500.000000";"0";"8250.000000";"ЕС305";"";"1";"11";"";"0.000000";"0.000000";"0";"";"Батареи очень просты в применении - их нужно только установить на ровной площадке и поджечь фитиль. БАТАРЕЯ САЛЮТОВ состоит из нескольких заряженных (содержащих пиротехнический состав) стволов. Стволы изготавливаются из бумаги, картона или пластмассы. Через все стволы пропущен огнепроводный шнур, конец которого выведен на боковую поверхность батареи. При воспламенении от огнепроводного шнура из ствола выстреливаются вверх пиротехнические элементы, которые при сгорании и создают определенные эффекты. Радиус опасной зоны вокруг батареи, составляет 30 м. Во избежание несчастных случаев, убедительная просьба держаться от батареи на расстоянии 30м и более. К использованной батареи не следует подходить в течении следующих 5 минут после окончания работы батареи.
КАК ЗАПУСКАТЬ - Устанавливайте батарею на ровную поверхность, желательно присыпать ее по бокам землей или плотным снегом.Поджигайте салют на расстоянии вытянутой руки. НЕ наклоняться над батареей при поджигании фитиля!";"РуСалют (1,2" х 150)";"";"ЕС305";"rusalyut-12-kh-150";"";"";"1";"2017-11-29 15:29:42";"1";"0";"new";"1";
"1912";"1";"2";"Петарды";"17990.000000";"0";"8995.000000";"ЕС330";"";"1";"11";"";"0.000000";"0.000000";"0";"";"Батареи очень просты в применении - их нужно только установить на ровной площадке и поджечь фитиль. БАТАРЕЯ САЛЮТОВ состоит из нескольких заряженных (содержащих пиротехнический состав) стволов. Стволы изготавливаются из бумаги, картона или пластмассы. Через все стволы пропущен огнепроводный шнур, конец которого выведен на боковую поверхность батареи. При воспламенении от огнепроводного шнура из ствола выстреливаются вверх пиротехнические элементы, которые при сгорании и создают определенные эффекты. Радиус опасной зоны вокруг батареи, составляет 30 м. Во избежание несчастных случаев, убедительная просьба держаться от батареи на расстоянии 30м и более. К использованной батареи не следует подходить в течении следующих 5 минут после окончания работы батареи.
КАК ЗАПУСКАТЬ - Устанавливайте батарею на ровную поверхность, желательно присыпать ее по бокам землей или плотным снегом.Поджигайте салют на расстоянии вытянутой руки. НЕ наклоняться над батареей при поджигании фитиля!";"1000 и 1 ночь (1,2"х 120)";"";"ЕС330";"1000-i-1-noch-12kh-120";"";"";"1";"2017-11-29 15:33:12";"1";"0";"new";"1";
"1913";"1";"3";"Петарды";"2750.000000";"0";"1375.000000";"А7306";"";"1";"10";"";"0.000000";"0.000000";"0";"Золотые стрелы в синих жемчужинах, золотые короны в мерцании, в финале эффект тысячи хризантем";"Золотые стрелы в синих жемчужинах, золотые короны в мерцании, в финале эффект тысячи хризантем";"Созвездие Скорпион";"";"А7306";"sozvezdie-skorpion";"";"";"1";"2017-11-29 15:34:53";"1";"0";"new";"1";
"1914";"1";"0";"Петарды";"33590.000000";"0";"16795.000000";"ЕС384";"";"1";"11";"";"0.000000";"0.000000";"0";"";"Батареи очень просты в применении - их нужно только установить на ровной площадке и поджечь фитиль. БАТАРЕЯ САЛЮТОВ состоит из нескольких заряженных (содержащих пиротехнический состав) стволов. Стволы изготавливаются из бумаги, картона или пластмассы. Через все стволы пропущен огнепроводный шнур, конец которого выведен на боковую поверхность батареи. При воспламенении от огнепроводного шнура из ствола выстреливаются вверх пиротехнические элементы, которые при сгорании и создают определенные эффекты. Радиус опасной зоны вокруг батареи, составляет 30 м. Во избежание несчастных случаев, убедительная просьба держаться от батареи на расстоянии 30м и более. К использованной батареи не следует подходить в течении следующих 5 минут после окончания работы батареи.
КАК ЗАПУСКАТЬ - Устанавливайте батарею на ровную поверхность, желательно присыпать ее по бокам землей или плотным снегом.Поджигайте салют на расстоянии вытянутой руки. НЕ наклоняться над батареей при поджигании фитиля!";"Спецзаказ  290 (1,2" х 290)";"";"ЕС384";"speczakaz-290-12-kh-290";"";"";"1";"2017-11-29 15:40:13";"1";"0";"new";"1";
"1915";"1";"2";"Петарды";"37990.000000";"0";"18995.000000";"ЕС385";"";"1";"11";"";"0.000000";"0.000000";"0";"";"Батареи очень просты в применении - их нужно только установить на ровной площадке и поджечь фитиль. БАТАРЕЯ САЛЮТОВ состоит из нескольких заряженных (содержащих пиротехнический состав) стволов. Стволы изготавливаются из бумаги, картона или пластмассы. Через все стволы пропущен огнепроводный шнур, конец которого выведен на боковую поверхность батареи. При воспламенении от огнепроводного шнура из ствола выстреливаются вверх пиротехнические элементы, которые при сгорании и создают определенные эффекты. Радиус опасной зоны вокруг батареи, составляет 30 м. Во избежание несчастных случаев, убедительная просьба держаться от батареи на расстоянии 30м и более. К использованной батареи не следует подходить в течении следующих 5 минут после окончания работы батареи.
КАК ЗАПУСКАТЬ - Устанавливайте батарею на ровную поверхность, желательно присыпать ее по бокам землей или плотным снегом.Поджигайте салют на расстоянии вытянутой руки. НЕ наклоняться над батареей при поджигании фитиля!";"Срецзаказ 256 (1,2" х 256)";"";"ЕС385";"sreczakaz-256-12-kh-256";"";"";"1";"2017-11-29 15:43:31";"1";"0";"new";"1";
"1916";"1";"0";"Петарды";"5271.000000";"0";"2635.500000";"РС656";"";"1";"3";"";"0.000000";"0.000000";"0";"
Трехцветные пионы: фиолетовые, зеленые, белые.
Сферы из серебряных форсов с красными мерцающими звездами и треском.
Золотистые форсы с красными звездами.
Золотистые форсы с зелеными звездами.
Золотистые форсы с синими звездами.
";"
Трехцветные пионы: фиолетовые, зеленые, белые.
Сферы из серебряных форсов с красными мерцающими звездами и треском.
Золотистые форсы с красными звездами.
Золотистые форсы с зелеными звездами.
Золотистые форсы с синими звездами.
Серебряные форсы, красные огоньки на концах и треск.
Серебряные форсы, зеленые огоньки на концах и треск.
Серебряные форсы, желтые огоньки на концах и треск.
Золотые искристые форсы, зеленые звезды, разлетающееся трещащее золото.
Свистящие змейки.
";"США Салют Шизанутых Андроидов (0,8" х 108)";"";"РС656";"ssha-salyut-shizanutykh-androidov-08-kh-108";"";"";"1";"2017-11-29 15:56:10";"1";"0";"new";"1";
"1917";"1";"1";"Петарды";"5700.000000";"0";"2850.000000";"А7426";"";"1";"10";"";"0.000000";"0.000000";"0";"Разноцветные звезды раскрываются золотыми мерцающими пионами, пурпурными георгинами, красными пионами, белыми мерцающими пионами, трехцветными красно-зелено-синими пионами, парчовыми коронами.";"Разноцветные звезды раскрываются золотыми мерцающими пионами, пурпурными георгинами, красными пионами, белыми мерцающими пионами, трехцветными красно-зелено-синими пионами, парчовыми коронами.";"Лебединое озеро (1,25"х46)";"";"А7426";"lebedinoe-ozero-125kh46";"";"";"1";"2017-11-29 16:03:26";"1";"0";"new";"1";
"1918";"1";"0";"Петарды";"5600.000000";"0";"2800.000000";"А7503";"";"1";"10";"";"0.000000";"0.000000";"0";"Красные звезды раскрываются красными хризантемами, зеленые звезды раскрываются зелеными хризантемами, пурпурные звезды раскрываются пурпурными хризантемами. В финале залп нескольких зарядов синей хризантемы в мерцании с треском.";"Красные звезды раскрываются красными хризантемами, зеленые звезды раскрываются зелеными хризантемами, пурпурные звезды раскрываются пурпурными хризантемами. В финале залп нескольких зарядов синей хризантемы в мерцании с треском.";"Подарок (1,25"х49)";"";"А7503";"podarok-125kh49";"";"";"1";"2017-11-29 16:07:59";"1";"0";"new";"1";
"1919";"1";"2";"Петарды";"8100.000000";"0";"4050.000000";"А7527";"";"1";"10";"";"0.000000";"0.000000";"0";"Красные звезды раскрываются красными волнами в серебряных мерцающих пионах, красно-серебряными пионами, зеленые звезды раскрываются зелеными пионами в серебряных мерцающих жемчужинах и зелеными волнами в серебряном мерцании, пурпурные звезды раскрываются пурпурными хризантемами в серебряном мерцании. В финале одновременный залп нескольких зарядов раскрывается многоцветными мерцающими пионами.";"Красные звезды раскрываются красными волнами в серебряных мерцающих пионах, красно-серебряными пионами, зеленые звезды раскрываются зелеными пионами в серебряных мерцающих жемчужинах и зелеными волнами в серебряном мерцании, пурпурные звезды раскрываются пурпурными хризантемами в серебряном мерцании. В финале одновременный залп нескольких зарядов раскрывается многоцветными мерцающими пионами.";"Старый Новый год (1"х100)";"";"А7527";"staryj-novyj-god-1kh100";"";"";"1";"2017-11-29 16:11:47";"1";"0";"new";"1";
"1920";"1";"2";"Петарды";"11600.000000";"0";"5800.000000";"А7601";"";"1";"10";"";"0.000000";"0.000000";"0";"Трещащие золотые кометы раскрываются трещащими золотыми коронами в белом мерцании.";"Трещащие золотые кометы раскрываются трещащими золотыми коронами в белом мерцании.";"Снеговик (1,25"х100)";"";"А7601";"snegovik-125kh100";"";"";"1";"2017-11-29 16:15:40";"1";"0";"new";"1";
"1921";"1";"2";"Петарды";"17600.000000";"0";"8800.000000";"А7620";"";"1";"10";"";"0.000000";"0.000000";"0";"Разноцветные звезды раскрываются кокосами в разноцветных пионах, золотые ивы с зелеными звездами на острие, золотые кокосы в синих жемчужинах, золотые мерцающие стрелы, золотая мерцающая ива. В финале залп нескольких зарядов.";"Разноцветные звезды раскрываются кокосами в разноцветных пионах, золотые ивы с зелеными звездами на острие, золотые кокосы в синих жемчужинах, золотые мерцающие стрелы, золотая мерцающая ива. В финале залп нескольких зарядов.";"Сочи (1,25"х150)";"";"А7620";"sochi-125kh150";"";"";"1";"2017-11-29 16:25:57";"1";"0";"new";"1";
"1922";"1";"1";"Петарды";"20000.000000";"0";"10000.000000";"А7645";"";"1";"10";"";"0.000000";"0.000000";"0";"Красные, зеленые, синие звезды и серебряные кометы раскрываются золотыми волнами переходящими в яркие звезды, серебряными мерцающими стрелами, мерцающими коронами, золотыми стробами в серебряном мерцании, в финале залп раскрывающийся титановым хлопком.";"Красные, зеленые, синие звезды и серебряные кометы раскрываются золотыми волнами переходящими в яркие звезды, серебряными мерцающими стрелами, мерцающими коронами, золотыми стробами в серебряном мерцании, в финале залп раскрывающийся титановым хлопком.";"Созвездие Пегас (1,25"х150)";"";"А7645";"sozvezdie-pegas-125kh150";"";"";"1";"2017-11-29 16:31:44";"1";"0";"new";"1";
"1923";"1";"0";"Петарды";"15000.000000";"0";"7500.000000";"А7707";"";"1";"10";"";"0.000000";"0.000000";"0";"Калибр от 1 до 2". Синие звезды раскрываются золотыми хризантемами с синими жемчужинами, большие красные пионы с переходом цвета в синие, золотые короны, разноцветные хризантемы в пионах, большие пурпурные хризантемы, серебряные мерцающие кокосы в красных георгинах, золотые мерцающие ивы. В финале залп нескольких зарядов кометы красной мерцающей ивы раскрываются эффектом тысячи хризантем.";"Калибр от 1 до 2". Синие звезды раскрываются золотыми хризантемами с синими жемчужинами, большие красные пионы с переходом цвета в синие, золотые короны, разноцветные хризантемы в пионах, большие пурпурные хризантемы, серебряные мерцающие кокосы в красных георгинах, золотые мерцающие ивы. В финале залп нескольких зарядов кометы красной мерцающей ивы раскрываются эффектом тысячи хризантем.";"Китайская стена (1"-2"х84)";"";"А7707";"kitajskaya-stena-1-2kh84";"";"";"1";"2017-11-29 16:35:42";"1";"0";"new";"1";
